method;year;month;day;block;site;event;order;mass;family_count;family_list
pitfall;2016;vi;24;3;C;1;Hemiptera;0.0216;0;NA
pitfall;2016;vi;24;3;C;1;Hymenoptera;0.0034;0;NA
pitfall;2016;vi;24;3;C;1;Lepidoptera;0.0;0;NA
pitfall;2016;vi;24;3;C;1;Mantodea;0.0;0;NA
pitfall;2016;vi;24;3;C;1;Neuroptera;0.0;0;NA
pitfall;2016;vi;24;3;C;1;Orthoptera;0.1687;0;NA
pitfall;2016;vi;24;3;C;1;Psocoptera;0.0;0;NA
pitfall;2016;vi;24;3;C;1;Thysanoptera;0.0;0;NA
pitfall;2016;vi;25;UTC;1;1;Blattodea;0;0;NA
pitfall;2016;vi;25;UTC;1;1;Coleoptera;1.3787;0;NA
pitfall;2016;vi;25;UTC;1;1;Collembola;0.0;0;NA
pitfall;2016;vi;25;UTC;1;1;Diptera;0.0034;0;NA
pitfall;2016;vi;25;UTC;1;1;Hemiptera;0.0451;0;NA
pitfall;2016;vi;25;UTC;1;1;Hymenoptera;0.0055;0;NA
pitfall;2016;vi;25;UTC;1;1;Lepidoptera;0.0;0;NA
pitfall;2016;vi;25;UTC;1;1;Mantodea;0.0;0;NA
pitfall;2016;vi;25;UTC;1;1;Neuroptera;0.0;0;NA
pitfall;2016;vi;25;UTC;1;1;Orthoptera;0.4383;0;NA
pitfall;2016;vi;25;UTC;1;1;Psocoptera;0.0;0;NA
pitfall;2016;vi;25;UTC;1;1;Thysanoptera;0.0;0;NA
pitfall;2016;vi;25;UTC;2;1;Blattodea;0;0;NA
pitfall;2016;vi;25;UTC;2;1;Coleoptera;2.4707;0;NA
pitfall;2016;vi;25;UTC;2;1;Collembola;0.0;0;NA
pitfall;2016;vi;25;UTC;2;1;Diptera;0.0332;0;NA
pitfall;2016;vi;25;UTC;2;1;Hemiptera;0.0117;0;NA
pitfall;2016;vi;25;UTC;2;1;Hymenoptera;0.0053;0;NA
pitfall;2016;vi;25;UTC;2;1;Lepidoptera;0.0025;0;NA
pitfall;2016;vi;25;UTC;2;1;Mantodea;0.0;0;NA
pitfall;2016;vi;25;UTC;2;1;Neuroptera;0.0;0;NA
pitfall;2016;vi;25;UTC;2;1;Orthoptera;0.4523;0;NA
pitfall;2016;vi;25;UTC;2;1;Psocoptera;0.0;0;NA
pitfall;2016;vi;25;UTC;2;1;Thysanoptera;0.0;0;NA
pitfall;2016;vi;25;UTC;3;1;Blattodea;0;0;NA
pitfall;2016;vi;25;UTC;3;1;Coleoptera;1.2826;0;NA
pitfall;2016;vi;25;UTC;3;1;Collembola;0.0;0;NA
pitfall;2016;vi;25;UTC;3;1;Diptera;0.0712;0;NA
pitfall;2016;vi;25;UTC;3;1;Hemiptera;0.0787;0;NA
pitfall;2016;vi;25;UTC;3;1;Hymenoptera;0.0157;0;NA
pitfall;2016;vi;25;UTC;3;1;Lepidoptera;0.0;0;NA
pitfall;2016;vi;25;UTC;3;1;Mantodea;0.0;0;NA
pitfall;2016;vi;25;UTC;3;1;Neuroptera;0.0;0;NA
pitfall;2016;vi;25;UTC;3;1;Orthoptera;0.4103;0;NA
pitfall;2016;vi;25;UTC;3;1;Psocoptera;0.0;0;NA
pitfall;2016;vi;25;UTC;3;1;Thysanoptera;0.0;0;NA
pitfall;2016;vi;29;1;A;2;Blattodea;0;0;NA
pitfall;2016;vi;29;1;A;2;Coleoptera;0.613;0;NA
pitfall;2016;vi;29;1;A;2;Collembola;0.0;0;NA
pitfall;2016;vi;29;1;A;2;Diptera;0.3642;0;NA
pitfall;2016;vi;29;1;A;2;Hemiptera;0.0201;0;NA
pitfall;2016;vi;29;1;A;2;Hymenoptera;0.0266;0;NA
pitfall;2016;vi;29;1;A;2;Lepidoptera;0.0033;0;NA
pitfall;2016;vi;29;1;A;2;Mantodea;0.0;0;NA
pitfall;2016;vi;29;1;A;2;Neuroptera;0.0122;0;NA
pitfall;2016;vi;29;1;A;2;Orthoptera;0.0295;0;NA
pitfall;2016;vi;29;1;A;2;Psocoptera;0.0001;0;NA
pitfall;2016;vi;29;1;A;2;Thysanoptera;0.0;0;NA
pitfall;2016;vi;29;1;B;2;Blattodea;0;0;NA
pitfall;2016;vi;29;1;B;2;Coleoptera;1.7339;0;NA
pitfall;2016;vi;29;1;B;2;Collembola;0.0;0;NA
pitfall;2016;vi;29;1;B;2;Diptera;0.0403;0;NA
pitfall;2016;vi;29;1;B;2;Hemiptera;0.0388;0;NA
pitfall;2016;vi;29;1;B;2;Hymenoptera;0.008;0;NA
pitfall;2016;vi;29;1;B;2;Lepidoptera;0.0038;0;NA
pitfall;2016;vi;29;1;B;2;Mantodea;0.0;0;NA
pitfall;2016;vi;29;1;B;2;Neuroptera;0.0;0;NA
pitfall;2016;vi;29;1;B;2;Orthoptera;0.0173;0;NA
pitfall;2016;vi;29;1;B;2;Psocoptera;0.0;0;NA
pitfall;2016;vi;29;1;B;2;Thysanoptera;0.0009;0;NA
pitfall;2016;vi;29;1;C;2;Blattodea;0;0;NA
pitfall;2016;vi;29;1;C;2;Coleoptera;1.3013;0;NA
pitfall;2016;vi;29;1;C;2;Collembola;0.0;0;NA
pitfall;2016;vi;29;1;C;2;Diptera;0.0634;0;NA
pitfall;2016;vi;29;1;C;2;Hemiptera;0.0162;0;NA
pitfall;2016;vi;29;1;C;2;Hymenoptera;0.0192;0;NA
pitfall;2016;vi;29;1;C;2;Lepidoptera;0.004;0;NA
pitfall;2016;vi;29;1;C;2;Mantodea;0.0;0;NA
pitfall;2016;vi;29;1;C;2;Neuroptera;0.0;0;NA
pitfall;2016;vi;29;1;C;2;Orthoptera;0.1539;0;NA
pitfall;2016;vi;29;1;C;2;Psocoptera;0.0;0;NA
pitfall;2016;vi;29;1;C;2;Thysanoptera;0.0;0;NA
pitfall;2016;vi;30;2;A;2;Blattodea;0;0;NA
pitfall;2016;vi;30;2;A;2;Coleoptera;4.6123;0;NA
pitfall;2016;vi;30;2;A;2;Collembola;0.0;0;NA
pitfall;2016;vi;30;2;A;2;Diptera;0.0352;0;NA
pitfall;2016;vi;30;2;A;2;Hemiptera;0.0114;0;NA
pitfall;2016;vi;30;2;A;2;Hymenoptera;0.0292;0;NA
pitfall;2016;vi;30;2;A;2;Lepidoptera;0.0097;0;NA
pitfall;2016;vi;30;2;A;2;Mantodea;0.0015;0;NA
pitfall;2016;vi;30;2;A;2;Neuroptera;0.0;0;NA
pitfall;2016;vi;30;2;A;2;Orthoptera;0.0064;0;NA
pitfall;2016;vi;30;2;A;2;Psocoptera;0.0;0;NA
pitfall;2016;vi;30;2;A;2;Thysanoptera;0.0007;0;NA
pitfall;2016;vi;30;2;B;2;Blattodea;0;0;NA
pitfall;2016;vi;30;2;B;2;Coleoptera;11.571;0;NA
pitfall;2016;vi;30;2;B;2;Collembola;0.0;0;NA
pitfall;2016;vi;30;2;B;2;Diptera;0.0744;0;NA
pitfall;2016;vi;30;2;B;2;Hemiptera;0.0108;0;NA
pitfall;2016;vi;30;2;B;2;Hymenoptera;0.0565;0;NA
pitfall;2016;vi;30;2;B;2;Lepidoptera;0.0134;0;NA
pitfall;2016;vi;30;2;B;2;Mantodea;0.0;0;NA
pitfall;2016;vi;30;2;B;2;Neuroptera;0.0;0;NA
pitfall;2016;vi;30;2;B;2;Orthoptera;0.2479;0;NA
pitfall;2016;vi;30;2;B;2;Psocoptera;0.0;0;NA
pitfall;2016;vi;30;2;B;2;Thysanoptera;0.0;0;NA
pitfall;2016;vi;30;2;C;2;Blattodea;0;0;NA
pitfall;2016;vi;30;2;C;2;Coleoptera;11.571;0;NA
pitfall;2016;vi;30;2;C;2;Collembola;0.0;0;NA
pitfall;2016;vi;30;2;C;2;Diptera;0.0822;0;NA
pitfall;2016;vi;30;2;C;2;Hemiptera;0.0397;0;NA
pitfall;2016;vi;30;2;C;2;Hymenoptera;0.0082;0;NA
pitfall;2016;vi;30;2;C;2;Lepidoptera;0.0009;0;NA
pitfall;2016;vi;30;2;C;2;Mantodea;0.0;0;NA
pitfall;2016;vi;30;2;C;2;Neuroptera;0.0;0;NA
pitfall;2016;vi;30;2;C;2;Orthoptera;0.7038;0;NA
pitfall;2016;vi;30;2;C;2;Psocoptera;0.0001;0;NA
pitfall;2016;vi;30;2;C;2;Thysanoptera;0.0;0;NA
pitfall;2016;vii;01;3;A;2;Blattodea;0;0;NA
pitfall;2016;vii;01;3;A;2;Coleoptera;1.4;0;NA
pitfall;2016;vii;01;3;A;2;Collembola;0.0;0;NA
pitfall;2016;vii;01;3;A;2;Diptera;0.0782;0;NA
pitfall;2016;vii;01;3;A;2;Hemiptera;0.044;0;NA
pitfall;2016;vii;01;3;A;2;Hymenoptera;0.0446;0;NA
pitfall;2016;vii;01;3;A;2;Lepidoptera;0.0134;0;NA
pitfall;2016;vii;01;3;A;2;Mantodea;0.0;0;NA
pitfall;2016;vii;01;3;A;2;Neuroptera;0.0;0;NA
pitfall;2016;vii;01;3;A;2;Orthoptera;0.8082;0;NA
pitfall;2016;vii;01;3;A;2;Psocoptera;0.0;0;NA
pitfall;2016;vii;01;3;A;2;Thysanoptera;0.0009;0;NA
pitfall;2016;vii;01;3;B;2;Blattodea;0;0;NA
pitfall;2016;vii;01;3;B;2;Coleoptera;1.0568;0;NA
pitfall;2016;vii;01;3;B;2;Collembola;0.0;0;NA
pitfall;2016;vii;01;3;B;2;Diptera;0.0779;0;NA
pitfall;2016;vii;01;3;B;2;Hemiptera;0.0111;0;NA
pitfall;2016;vii;01;3;B;2;Hymenoptera;0.0215;0;NA
pitfall;2016;vii;01;3;B;2;Lepidoptera;0.0;0;NA
pitfall;2016;vii;01;3;B;2;Mantodea;0.0;0;NA
pitfall;2016;vii;01;3;B;2;Neuroptera;0.0;0;NA
pitfall;2016;vii;01;3;B;2;Orthoptera;0.2744;0;NA
pitfall;2016;vii;01;3;B;2;Psocoptera;0.0;0;NA
pitfall;2016;vii;01;3;B;2;Thysanoptera;0.0001;0;NA
pitfall;2016;vii;01;3;C;2;Blattodea;0;0;NA
pitfall;2016;vii;01;3;C;2;Coleoptera;1.7175;0;NA
pitfall;2016;vii;01;3;C;2;Collembola;0.0;0;NA
pitfall;2016;vii;01;3;C;2;Diptera;0.0145;0;NA
pitfall;2016;vii;01;3;C;2;Hemiptera;0.0197;0;NA
pitfall;2016;vii;01;3;C;2;Hymenoptera;0.0331;0;NA
pitfall;2016;vii;01;3;C;2;Lepidoptera;0.0017;0;NA
pitfall;2016;vii;01;3;C;2;Mantodea;0.0;0;NA
pitfall;2016;vii;01;3;C;2;Neuroptera;0.0006;0;NA
pitfall;2016;vii;01;3;C;2;Orthoptera;0.0261;0;NA
pitfall;2016;vii;01;3;C;2;Psocoptera;0.0;0;NA
pitfall;2016;vii;01;3;C;2;Thysanoptera;0.0;0;NA
pitfall;2016;vii;02;UTC;1;2;Blattodea;0;0;NA
pitfall;2016;vii;02;UTC;1;2;Coleoptera;1.035;0;NA
pitfall;2016;vii;02;UTC;1;2;Collembola;0.0;0;NA
pitfall;2016;vii;02;UTC;1;2;Diptera;0.0092;0;NA
pitfall;2016;vii;02;UTC;1;2;Hemiptera;0.0542;0;NA
pitfall;2016;vii;02;UTC;1;2;Hymenoptera;0.0446;0;NA
pitfall;2016;vii;02;UTC;1;2;Lepidoptera;0.0015;0;NA
pitfall;2016;vii;02;UTC;1;2;Mantodea;0.0035;0;NA
pitfall;2016;vii;02;UTC;1;2;Neuroptera;0.0;0;NA
pitfall;2016;vii;02;UTC;1;2;Orthoptera;0.3069;0;NA
pitfall;2016;vii;02;UTC;1;2;Psocoptera;0.0;0;NA
pitfall;2016;vii;02;UTC;1;2;Thysanoptera;0.0;0;NA
pitfall;2016;vii;02;UTC;2;2;Blattodea;0;0;NA
pitfall;2016;vii;02;UTC;2;2;Coleoptera;3.0867;0;NA
pitfall;2016;vii;02;UTC;2;2;Collembola;0.0;0;NA
pitfall;2016;vii;02;UTC;2;2;Diptera;0.0962;0;NA
pitfall;2016;vii;02;UTC;2;2;Hemiptera;0.0097;0;NA
pitfall;2016;vii;02;UTC;2;2;Hymenoptera;0.0103;0;NA
pitfall;2016;vii;02;UTC;2;2;Lepidoptera;0.0;0;NA
pitfall;2016;vii;02;UTC;2;2;Mantodea;0.0;0;NA
pitfall;2016;vii;02;UTC;2;2;Neuroptera;0.0;0;NA
pitfall;2016;vii;02;UTC;2;2;Orthoptera;0.503;0;NA
pitfall;2016;vii;02;UTC;2;2;Psocoptera;0.0;0;NA
pitfall;2016;vii;02;UTC;2;2;Thysanoptera;0.0003;0;NA
pitfall;2016;vii;02;UTC;3;2;Blattodea;0;0;NA
pitfall;2016;vii;02;UTC;3;2;Coleoptera;0.3533;0;NA
pitfall;2016;vii;02;UTC;3;2;Collembola;0.0;0;NA
pitfall;2016;vii;02;UTC;3;2;Diptera;0.0329;0;NA
pitfall;2016;vii;02;UTC;3;2;Hemiptera;0.0945;0;NA
pitfall;2016;vii;02;UTC;3;2;Hymenoptera;0.008;0;NA
pitfall;2016;vii;02;UTC;3;2;Lepidoptera;0.0007;0;NA
pitfall;2016;vii;02;UTC;3;2;Mantodea;0.0;0;NA
pitfall;2016;vii;02;UTC;3;2;Neuroptera;0.0005;0;NA
pitfall;2016;vii;02;UTC;3;2;Orthoptera;0.2272;0;NA
pitfall;2016;vii;02;UTC;3;2;Psocoptera;0.0;0;NA
pitfall;2016;vii;02;UTC;3;2;Thysanoptera;0.0;0;NA
pitfall;2016;vii;06;1;A;3;Blattodea;0;0;NA
pitfall;2016;vii;06;1;A;3;Coleoptera;0;0;NA
pitfall;2016;vii;06;1;A;3;Collembola;0;0;NA
pitfall;2016;vii;06;1;A;3;Diptera;0;0;NA
pitfall;2016;vii;06;1;A;3;Hemiptera;0;0;NA
pitfall;2016;vii;06;1;A;3;Hymenoptera;0;0;NA
pitfall;2016;vii;06;1;A;3;Lepidoptera;0;0;NA
pitfall;2016;vii;06;1;A;3;Mantodea;0;0;NA
pitfall;2016;vii;06;1;A;3;Neuroptera;0;0;NA
pitfall;2016;vii;06;1;A;3;Orthoptera;0;0;NA
pitfall;2016;vii;06;1;A;3;Psocoptera;0;0;NA
pitfall;2016;vii;06;1;A;3;Thysanoptera;0;0;NA
pitfall;2016;vii;06;1;B;3;Blattodea;0;0;NA
pitfall;2016;vii;06;1;B;3;Coleoptera;0;0;NA
pitfall;2016;vii;06;1;B;3;Collembola;0;0;NA
pitfall;2016;vii;06;1;B;3;Diptera;0;0;NA
pitfall;2016;vii;06;1;B;3;Hemiptera;0;0;NA
pitfall;2016;vii;06;1;B;3;Hymenoptera;0;0;NA
pitfall;2016;vii;06;1;B;3;Lepidoptera;0;0;NA
pitfall;2016;vii;06;1;B;3;Mantodea;0;0;NA
pitfall;2016;vii;06;1;B;3;Neuroptera;0;0;NA
pitfall;2016;vii;06;1;B;3;Orthoptera;0;0;NA
pitfall;2016;vii;06;1;B;3;Psocoptera;0;0;NA
pitfall;2016;vii;06;1;B;3;Thysanoptera;0;0;NA
pitfall;2016;vii;06;1;C;3;Blattodea;0;0;NA
pitfall;2016;vii;06;1;C;3;Coleoptera;0;0;NA
pitfall;2016;vii;06;1;C;3;Collembola;0;0;NA
pitfall;2016;vii;06;1;C;3;Diptera;0;0;NA
pitfall;2016;vii;06;1;C;3;Hemiptera;0;0;NA
pitfall;2016;vii;06;1;C;3;Hymenoptera;0;0;NA
pitfall;2016;vii;06;1;C;3;Lepidoptera;0;0;NA
pitfall;2016;vii;06;1;C;3;Mantodea;0;0;NA
pitfall;2016;vii;06;1;C;3;Neuroptera;0;0;NA
pitfall;2016;vii;06;1;C;3;Orthoptera;0;0;NA
pitfall;2016;vii;06;1;C;3;Psocoptera;0;0;NA
pitfall;2016;vii;06;1;C;3;Thysanoptera;0;0;NA
pitfall;2016;vii;07;2;A;3;Blattodea;0;0;NA
pitfall;2016;vii;07;2;A;3;Coleoptera;0;0;NA
pitfall;2016;vii;07;2;A;3;Collembola;0;0;NA
pitfall;2016;vii;07;2;A;3;Diptera;0;0;NA
pitfall;2016;vii;07;2;A;3;Hemiptera;0;0;NA
pitfall;2016;vii;07;2;A;3;Hymenoptera;0;0;NA
pitfall;2016;vii;07;2;A;3;Lepidoptera;0;0;NA
pitfall;2016;vii;07;2;A;3;Mantodea;0;0;NA
pitfall;2016;vii;07;2;A;3;Neuroptera;0;0;NA
pitfall;2016;vii;07;2;A;3;Orthoptera;0;0;NA
pitfall;2016;vii;07;2;A;3;Psocoptera;0;0;NA
pitfall;2016;vii;07;2;A;3;Thysanoptera;0;0;NA
pitfall;2016;vii;07;2;B;3;Blattodea;0;0;NA
pitfall;2016;vii;07;2;B;3;Coleoptera;0;0;NA
pitfall;2016;vii;07;2;B;3;Collembola;0;0;NA
pitfall;2016;vii;07;2;B;3;Diptera;0;0;NA
pitfall;2016;vii;07;2;B;3;Hemiptera;0;0;NA
pitfall;2016;vii;07;2;B;3;Hymenoptera;0;0;NA
pitfall;2016;vii;07;2;B;3;Lepidoptera;0;0;NA
pitfall;2016;vii;07;2;B;3;Mantodea;0;0;NA
pitfall;2016;vii;07;2;B;3;Neuroptera;0;0;NA
pitfall;2016;vii;07;2;B;3;Orthoptera;0;0;NA
pitfall;2016;vii;07;2;B;3;Psocoptera;0;0;NA
pitfall;2016;vii;07;2;B;3;Thysanoptera;0;0;NA
pitfall;2016;vii;07;2;C;3;Blattodea;0;0;NA
pitfall;2016;vii;07;2;C;3;Coleoptera;0;0;NA
pitfall;2016;vii;07;2;C;3;Collembola;0;0;NA
pitfall;2016;vii;07;2;C;3;Diptera;0;0;NA
pitfall;2016;vii;07;2;C;3;Hemiptera;0;0;NA
pitfall;2016;vii;07;2;C;3;Hymenoptera;0;0;NA
pitfall;2016;vii;07;2;C;3;Lepidoptera;0;0;NA
pitfall;2016;vii;07;2;C;3;Mantodea;0;0;NA
pitfall;2016;vii;07;2;C;3;Neuroptera;0;0;NA
pitfall;2016;vii;07;2;C;3;Orthoptera;0;0;NA
pitfall;2016;vii;07;2;C;3;Psocoptera;0;0;NA
pitfall;2016;vii;07;2;C;3;Thysanoptera;0;0;NA
pitfall;2016;vii;08;3;A;3;Blattodea;0;0;NA
pitfall;2016;vii;08;3;A;3;Coleoptera;0.9926;0;NA
pitfall;2016;vii;08;3;A;3;Collembola;0.0;0;NA
pitfall;2016;vii;08;3;A;3;Diptera;0.2607;0;NA
pitfall;2016;vii;08;3;A;3;Hemiptera;0.0941;0;NA
pitfall;2016;vii;08;3;A;3;Hymenoptera;0.0485;0;NA
pitfall;2016;vii;08;3;A;3;Lepidoptera;0.2645;0;NA
pitfall;2016;vii;08;3;A;3;Mantodea;0.0;0;NA
pitfall;2016;vii;08;3;A;3;Neuroptera;0.0002;0;NA
pitfall;2016;vii;08;3;A;3;Orthoptera;1.201;0;NA
pitfall;2016;vii;08;3;A;3;Psocoptera;0.0001;0;NA
pitfall;2016;vii;08;3;A;3;Thysanoptera;0.0;0;NA
pitfall;2016;vii;08;3;B;3;Blattodea;0;0;NA
pitfall;2016;vii;08;3;B;3;Coleoptera;0.1563;0;NA
pitfall;2016;vii;08;3;B;3;Collembola;0.0;0;NA
pitfall;2016;vii;08;3;B;3;Diptera;0.0731;0;NA
pitfall;2016;vii;08;3;B;3;Hemiptera;0.0099;0;NA
pitfall;2016;vii;08;3;B;3;Hymenoptera;0.0061;0;NA
pitfall;2016;vii;08;3;B;3;Lepidoptera;0.0;0;NA
pitfall;2016;vii;08;3;B;3;Mantodea;0.0;0;NA
pitfall;2016;vii;08;3;B;3;Neuroptera;0.0013;0;NA
pitfall;2016;vii;08;3;B;3;Orthoptera;0.013;0;NA
pitfall;2016;vii;08;3;B;3;Psocoptera;0.0;0;NA
pitfall;2016;vii;08;3;B;3;Thysanoptera;0.0;0;NA
pitfall;2016;vii;08;3;C;3;Blattodea;0;0;NA
pitfall;2016;vii;08;3;C;3;Coleoptera;0.1153;0;NA
pitfall;2016;vii;08;3;C;3;Collembola;0.0;0;NA
pitfall;2016;vii;08;3;C;3;Diptera;0.0624;0;NA
pitfall;2016;vii;08;3;C;3;Hemiptera;0.0111;0;NA
pitfall;2016;vii;08;3;C;3;Hymenoptera;0.0302;0;NA
pitfall;2016;vii;08;3;C;3;Lepidoptera;0.0;0;NA
pitfall;2016;vii;08;3;C;3;Mantodea;0.0;0;NA
pitfall;2016;vii;08;3;C;3;Neuroptera;0.0;0;NA
pitfall;2016;vii;08;3;C;3;Orthoptera;0.2204;0;NA
pitfall;2016;vii;08;3;C;3;Psocoptera;0.0;0;NA
pitfall;2016;vii;08;3;C;3;Thysanoptera;0.0;0;NA
pitfall;2016;vii;09;UTC;1;3;Blattodea;0.0;0;NA
pitfall;2016;vii;09;UTC;1;3;Coleoptera;0.4111;0;NA
pitfall;2016;vii;09;UTC;1;3;Collembola;0.0;0;NA
pitfall;2016;vii;09;UTC;1;3;Diptera;0.0254;0;NA
pitfall;2016;vii;09;UTC;1;3;Hemiptera;0.05;0;NA
pitfall;2016;vii;09;UTC;1;3;Hymenoptera;0.0243;0;NA
pitfall;2016;vii;09;UTC;1;3;Lepidoptera;0.001;0;NA
pitfall;2016;vii;09;UTC;1;3;Mantodea;0.0039;0;NA
pitfall;2016;vii;09;UTC;1;3;Neuroptera;0.0;0;NA
pitfall;2016;vii;09;UTC;1;3;Orthoptera;0.25;0;NA
pitfall;2016;vii;09;UTC;1;3;Psocoptera;0.0;0;NA
pitfall;2016;vii;09;UTC;1;3;Thysanoptera;0.0;0;NA
pitfall;2016;vii;09;UTC;2;3;Blattodea;0.0266;0;NA
pitfall;2016;vii;09;UTC;2;3;Coleoptera;1.8412;0;NA
pitfall;2016;vii;09;UTC;2;3;Collembola;0.0;0;NA
pitfall;2016;vii;09;UTC;2;3;Diptera;0.1819;0;NA
pitfall;2016;vii;09;UTC;2;3;Hemiptera;0.0065;0;NA
pitfall;2016;vii;09;UTC;2;3;Hymenoptera;0.0395;0;NA
pitfall;2016;vii;09;UTC;2;3;Lepidoptera;0.0;0;NA
pitfall;2016;vii;09;UTC;2;3;Mantodea;0.0;0;NA
pitfall;2016;vii;09;UTC;2;3;Neuroptera;0.0;0;NA
pitfall;2016;vii;09;UTC;2;3;Orthoptera;0.2127;0;NA
pitfall;2016;vii;09;UTC;2;3;Psocoptera;0.0;0;NA
pitfall;2016;vii;09;UTC;2;3;Thysanoptera;0.0;0;NA
pitfall;2016;vii;09;UTC;3;3;Blattodea;0.0;0;NA
pitfall;2016;vii;09;UTC;3;3;Coleoptera;0.9547;0;NA
pitfall;2016;vii;09;UTC;3;3;Collembola;0.0;0;NA
pitfall;2016;vii;09;UTC;3;3;Diptera;0.0981;0;NA
pitfall;2016;vii;09;UTC;3;3;Hemiptera;0.0698;0;NA
pitfall;2016;vii;09;UTC;3;3;Hymenoptera;0.0355;0;NA
pitfall;2016;vii;09;UTC;3;3;Lepidoptera;0.0;0;NA
pitfall;2016;vii;09;UTC;3;3;Mantodea;0.0022;0;NA
pitfall;2016;vii;09;UTC;3;3;Neuroptera;0.0;0;NA
pitfall;2016;vii;09;UTC;3;3;Orthoptera;2.8878;0;NA
pitfall;2016;vii;09;UTC;3;3;Psocoptera;0.0;0;NA
pitfall;2016;vii;09;UTC;3;3;Thysanoptera;0.0;0;NA
pitfall;2016;vii;13;1;A;4;Blattodea;0.0;0;NA
pitfall;2016;vii;13;1;A;4;Coleoptera;0.9004;0;NA
pitfall;2016;vii;13;1;A;4;Collembola;0.0001;0;NA
pitfall;2016;vii;13;1;A;4;Diptera;0.5591;0;NA
pitfall;2016;vii;13;1;A;4;Hemiptera;0.0404;0;NA
pitfall;2016;vii;13;1;A;4;Hymenoptera;0.2004;0;NA
pitfall;2016;vii;13;1;A;4;Lepidoptera;0.0014;0;NA
pitfall;2016;vii;13;1;A;4;Mantodea;0.0;0;NA
pitfall;2016;vii;13;1;A;4;Neuroptera;0.0;0;NA
pitfall;2016;vii;13;1;A;4;Orthoptera;0.0157;0;NA
pitfall;2016;vii;13;1;A;4;Psocoptera;0.0;0;NA
pitfall;2016;vii;13;1;A;4;Thysanoptera;0.0;0;NA
pitfall;2016;vii;13;1;B;4;Blattodea;0.0;0;NA
pitfall;2016;vii;13;1;B;4;Coleoptera;2.4216;0;NA
pitfall;2016;vii;13;1;B;4;Collembola;0.0;0;NA
pitfall;2016;vii;13;1;B;4;Diptera;0.0871;0;NA
pitfall;2016;vii;13;1;B;4;Hemiptera;0.0293;0;NA
pitfall;2016;vii;13;1;B;4;Hymenoptera;0.0098;0;NA
pitfall;2016;vii;13;1;B;4;Lepidoptera;0.002;0;NA
pitfall;2016;vii;13;1;B;4;Mantodea;0.0008;0;NA
pitfall;2016;vii;13;1;B;4;Neuroptera;0.0001;0;NA
pitfall;2016;vii;13;1;B;4;Orthoptera;0.2155;0;NA
pitfall;2016;vii;13;1;B;4;Psocoptera;0.0;0;NA
pitfall;2016;vii;13;1;B;4;Thysanoptera;0.0;0;NA
pitfall;2016;vii;13;1;C;4;Blattodea;0.0;0;NA
pitfall;2016;vii;13;1;C;4;Coleoptera;0.3809;0;NA
pitfall;2016;vii;13;1;C;4;Collembola;0.0;0;NA
pitfall;2016;vii;13;1;C;4;Diptera;0.0563;0;NA
pitfall;2016;vii;13;1;C;4;Hemiptera;0.0178;0;NA
pitfall;2016;vii;13;1;C;4;Hymenoptera;0.0503;0;NA
pitfall;2016;vii;13;1;C;4;Lepidoptera;0.0027;0;NA
pitfall;2016;vii;13;1;C;4;Mantodea;0.0;0;NA
pitfall;2016;vii;13;1;C;4;Neuroptera;0.0008;0;NA
pitfall;2016;vii;13;1;C;4;Orthoptera;1.2866;0;NA
pitfall;2016;vii;13;1;C;4;Psocoptera;0.0003;0;NA
pitfall;2016;vii;13;1;C;4;Thysanoptera;0.0;0;NA
pitfall;2016;vii;14;2;A;4;Blattodea;0;0;NA
pitfall;2016;vii;14;2;A;4;Coleoptera;5.7309;0;NA
pitfall;2016;vii;14;2;A;4;Collembola;0.0;0;NA
pitfall;2016;vii;14;2;A;4;Diptera;0.0794;0;NA
pitfall;2016;vii;14;2;A;4;Hemiptera;0.005;0;NA
pitfall;2016;vii;14;2;A;4;Hymenoptera;0.0067;0;NA
pitfall;2016;vii;14;2;A;4;Lepidoptera;0.0;0;NA
pitfall;2016;vii;14;2;A;4;Mantodea;0.0026;0;NA
pitfall;2016;vii;14;2;A;4;Neuroptera;0.0;0;NA
pitfall;2016;vii;14;2;A;4;Orthoptera;0.0128;0;NA
pitfall;2016;vii;14;2;A;4;Psocoptera;0.0;0;NA
pitfall;2016;vii;14;2;A;4;Thysanoptera;0.0;0;NA
pitfall;2016;vii;14;2;B;4;Blattodea;0;0;NA
pitfall;2016;vii;14;2;B;4;Coleoptera;4.1105;0;NA
pitfall;2016;vii;14;2;B;4;Collembola;0.0;0;NA
pitfall;2016;vii;14;2;B;4;Diptera;0.069;0;NA
pitfall;2016;vii;14;2;B;4;Hemiptera;0.0077;0;NA
pitfall;2016;vii;14;2;B;4;Hymenoptera;0.0303;0;NA
pitfall;2016;vii;14;2;B;4;Lepidoptera;0.0;0;NA
pitfall;2016;vii;14;2;B;4;Mantodea;0.0;0;NA
pitfall;2016;vii;14;2;B;4;Neuroptera;0.0001;0;NA
pitfall;2016;vii;14;2;B;4;Orthoptera;0.1525;0;NA
pitfall;2016;vii;14;2;B;4;Psocoptera;0.0;0;NA
pitfall;2016;vii;14;2;B;4;Thysanoptera;0.0001;0;NA
pitfall;2016;vii;14;2;C;4;Blattodea;0;0;NA
pitfall;2016;vii;14;2;C;4;Coleoptera;0.4916;0;NA
pitfall;2016;vii;14;2;C;4;Collembola;0.0;0;NA
pitfall;2016;vii;14;2;C;4;Diptera;0.1582;0;NA
